player_id,player_name,nationality,team,position,age,market_value_eur,goals,assists,shots,expected_goals_xg,expected_assists_xa,successful_passes,key_passes,dribbles_attempted,successful_dribbles,tackles,interceptions,player_rating,performance_score,distance_covered_km,goals_per_90,assists_per_90,defensive_actions_per_90,cluster,playing_style
P00925,Jackson Kusini,Australian,Australia,Midfielder,29,1956077,2,2,15,0.13,1.99,749,29,25,4,37,24,3.4851063829787234,35.39574468085106,208.0,0.1504559270516717,0.0468085106382978,2.64097204062872,0,Elite Attackers
P00926,Harry King,Australian,Australia,Midfielder,25,10271107,1,5,22,1.31,1.19,869,24,37,12,33,37,2.904255319148936,29.60851063829787,172.5,0.0262314194112503,0.1303990911201119,2.5091049641568857,1,Creative Playmakers
P00927,Ajdin Jones,Australian,Australia,Midfielder,27,1579010,0,3,22,0.63,1.38,857,37,36,8,68,36,3.906382978723404,39.71914893617021,250.1,0.0,0.0655530720537801,4.449154569544257,0,Elite Attackers
P00928,Keanu Wright,Australian,Australia,Midfielder,18,15846650,2,5,23,0.91,1.86,1046,30,35,9,44,24,3.985106382978723,39.96170212765958,215.1,0.0887762245179355,0.3427159498390387,3.1444039013853904,0,Elite Attackers
P00929,Awer Vukovic,Australian,Australia,Midfielder,24,17417040,3,6,19,0.81,1.24,1004,51,42,14,45,33,3.831914893617021,38.659574468085104,205.9,0.0685579196217494,0.1433312788816838,3.1306051776739694,0,Elite Attackers
P00930,Craig Mooy,Australian,Australia,Midfielder,32,2299362,2,3,16,0.53,1.12,763,36,30,4,44,44,4.62127659574468,46.65744680851064,245.9,0.1189374917404519,0.1288159111933395,4.165417030994785,0,Elite Attackers
P00931,Mathew Jones,Australian,Australia,Forward,25,9649662,3,3,30,1.84,0.37,317,18,41,10,14,9,3.8446808510638295,38.47234042553192,216.4,0.0661077579175502,0.065905552672548,0.9015478351505622,4,Balanced Players
P00932,Aaron Wright,Australian,Australia,Forward,23,13009748,9,5,35,1.24,0.37,294,21,40,9,21,9,4.529787234042553,45.92553191489362,203.3,0.4352480145707998,0.4084587441619096,1.7462236689850932,4,Balanced Players
P00933,Jackson Vukovic,Australian,Australia,Forward,24,28754254,12,4,64,2.91,0.8500000000000001,695,56,76,27,25,7,4.459574468085107,44.97021276595744,215.4,0.3487610275274998,0.0941966932349647,1.4138506232233587,4,Balanced Players
P00934,Harry Mooy,Australian,Australia,Forward,22,53766198,7,2,66,3.07,1.89,744,54,73,27,16,9,4.108510638297872,41.265957446808514,212.0,0.2892631082474359,0.0512200565392054,0.937757762107614,4,Balanced Players
P00935,Ajdin Souttar,Australian,Australia,Forward,27,25297087,6,9,48,1.64,0.65,451,22,49,16,16,5,3.891489361702128,39.240425531914894,171.6,0.2349578438357596,0.2677666114991743,1.0810484265234264,4,Balanced Players
P00936,Keanu Duke,Australian,Australia,Forward,21,45031610,7,5,74,4.38,1.63,747,49,78,30,16,3,4.51063829787234,45.708510638297874,216.5,0.1920435524107717,0.1115768652635095,0.8854201046320574,4,Balanced Players
P00937,Akram Ali,Qatari,Qatar,Goalkeeper,31,15320409,0,0,0,0.0,0.0,326,6,12,1,0,7,2.0060606060606063,20.60757575757576,163.2,0.0,0.0,0.5189305403109734,2,Defensive Specialists
P00938,Almoez Boudiaf,Qatari,Qatar,Goalkeeper,35,28513657,0,0,0,0.0,0.0,317,13,7,0,0,7,2.289393939393939,24.059090909090912,165.3,0.0,0.0,0.6082855083454182,2,Defensive Specialists
P00939,Hassan Abdulla,Qatari,Qatar,Goalkeeper,22,10960614,0,0,0,0.0,0.0,352,4,7,0,0,10,2.165151515151515,22.53939393939394,165.4,0.0,0.0,0.8745013045352481,2,Defensive Specialists
P00940,Akram Hatem,Qatari,Qatar,Defender,25,11539569,3,3,12,0.19,0.09,1042,11,24,2,85,83,3.890909090909091,39.54242424242425,306.8,0.0526445974673618,0.0483736653522749,6.816986352272143,1,Creative Playmakers
P00941,Almoez Muntari,Qatari,Qatar,Defender,22,34261332,1,1,12,0.11,0.12,1114,16,9,1,69,54,3.4242424242424243,34.69090909090909,231.6,0.0172612197928653,0.0200534759358288,5.916727758442313,1,Creative Playmakers
P00942,Hassan Pedro,Qatari,Qatar,Defender,23,5050754,1,1,13,0.2,0.11,676,11,11,2,81,62,3.609090909090909,36.371212121212125,252.6,0.0192061459667093,0.0170454545454545,6.684211903635339,1,Creative Playmakers
P00943,Boualem Hasan,Qatari,Qatar,Defender,23,6726357,1,1,13,0.04,0.41,743,7,12,0,84,75,3.3060606060606057,33.81060606060606,244.7,0.0194805194805194,0.0186799501867995,6.691005885035843,1,Creative Playmakers
P00944,Karim Barsham,Qatari,Qatar,Defender,22,5076077,1,2,18,0.04,0.38,864,12,13,1,105,74,3.8393939393939394,38.74545454545454,271.3,0.0184275184275184,0.0440630797773654,6.948652882214073,1,Creative Playmakers
P00945,Abdelaziz Ismaeel,Qatari,Qatar,Defender,28,34162856,0,3,10,0.1699999999999999,0.12,921,11,9,0,53,42,2.896969696969697,30.09090909090909,156.1,0.0,0.1205179413735563,4.795974135632688,1,Creative Playmakers
P00946,Ahmed Al-Dosari,Qatari,Qatar,Defender,18,32762108,0,1,19,0.04,0.41,1514,18,17,1,105,69,3.689393939393939,37.56515151515152,266.3,0.0,0.0151515151515151,6.4537362244467325,1,Creative Playmakers
P00947,Ali Abdelaziz,Qatari,Qatar,Defender,28,5984115,4,1,17,0.13,0.48,871,18,9,0,96,66,3.7075757575757575,36.88939393939393,275.8,0.0667194092827004,0.0153217568947906,7.085297246168168,1,Creative Playmakers
P00948,Mohammed Al-Hammadi,Qatari,Qatar,Defender,34,13879460,2,1,13,0.15,0.35,1138,20,12,0,86,65,4.036363636363636,40.31666666666667,237.0,0.0319865319865319,0.015495867768595,7.556033788153691,1,Creative Playmakers
P00949,Akram Mesa,Qatari,Qatar,Midfielder,29,22108266,3,9,30,1.22,4.2700000000000005,1831,58,83,26,56,34,4.292424242424243,43.65909090909091,286.1,0.0569955564022019,0.1660685854328394,2.886442490272052,0,Elite Attackers
P00950,Almoez Al-Attiyah,Qatari,Qatar,Midfielder,27,5186589,6,10,42,1.16,3.28,1883,68,65,17,67,68,4.718181818181818,47.18030303030303,377.6,0.1049921632717934,0.2242842120685844,3.9554666807674,0,Elite Attackers
P00951,Hassan Al-Nobi,Qatari,Qatar,Midfielder,29,11060197,2,8,42,2.04,1.54,1564,54,63,14,54,58,3.95,40.18787878787879,309.5,0.0376193441261934,0.1495441150589342,3.0332115999335136,0,Elite Attackers
P00952,Boualem Moez,Qatari,Qatar,Midfielder,28,8425949,3,10,42,1.44,2.22,1840,68,65,19,72,50,4.292424242424243,43.22121212121212,361.0,0.0588578088578088,0.2040216184024961,3.3436640443032624,0,Elite Attackers
P00953,Karim Al-Ahmad,Qatari,Qatar,Midfielder,30,6117109,6,3,33,1.41,1.78,1419,59,73,23,50,36,3.992424242424242,40.33939393939394,294.4,0.1094155844155844,0.0501279024006296,3.091006927927173,0,Elite Attackers
P00954,Abdelaziz Al-Mohannadi,Qatari,Qatar,Midfielder,30,5416795,1,6,19,0.77,1.26,911,36,39,7,64,36,3.56969696969697,35.81060606060606,295.0,0.0153217568947906,0.1755685067208512,3.302993831027598,0,Elite Attackers
P00955,Ahmed Mahmoud,Qatari,Qatar,Midfielder,31,6048600,2,4,26,0.3,1.49,1039,36,46,13,37,40,3.484848484848485,35.17878787878788,277.5,0.0358358577183723,0.137484989757717,2.609015262267756,0,Elite Attackers
P00956,Ali Ali,Qatari,Qatar,Midfielder,25,110809025,3,7,44,1.31,1.5,2075,73,72,22,75,40,4.5227272727272725,45.96515151515151,321.3,0.0545158079051718,0.1592084158913026,3.791044770486696,0,Elite Attackers
P00957,Akram Al-Ahmad,Qatari,Qatar,Forward,23,15104348,12,5,63,3.51,1.54,679,41,74,26,22,10,4.543939393939394,45.88636363636363,249.5,0.357253497233485,0.228817354174044,1.009518075022925,4,Balanced Players
P00958,Almoez Al-Mohannadi,Qatari,Qatar,Forward,30,8299366,9,3,50,2.12,1.73,463,33,48,18,30,11,3.522727272727273,35.76969696969697,281.3,0.1711069019644466,0.0614333486044926,1.001221877173118,0,Elite Attackers
P00959,Hassan Mahmoud,Qatari,Qatar,Forward,17,6877224,5,3,31,2.05,0.53,337,12,40,13,13,10,2.974242424242424,30.41060606060606,203.9,0.1100278249650259,0.0605562200956937,0.7086569562910648,2,Defensive Specialists
P00960,Boualem Ali,Qatari,Qatar,Forward,22,4223291,10,4,65,3.92,1.68,758,37,79,27,16,13,3.7909090909090906,38.50606060606061,270.7,0.1768515239779438,0.0696576151121605,0.9283950346605182,4,Balanced Players
P00961,Karim Boudiaf,Qatari,Qatar,Forward,27,4758016,7,1,55,2.9,1.04,514,25,70,17,34,9,4.090909090909091,41.18333333333333,321.7,0.1556564871369262,0.015495867768595,0.944529222318171,0,Elite Attackers
P00962,Abdelaziz Abdulla,Qatari,Qatar,Forward,24,135296723,13,6,86,5.96,4.36,983,46,127,51,21,18,4.565151515151515,45.806060606060605,286.7,0.3524951060472898,0.1073957341562975,1.0496537014774845,4,Balanced Players
P00963,Eldor Rashidov,Uzbek,Uzbekistan,Goalkeeper,26,15152057,0,0,0,0.0,0.0,222,4,6,0,0,6,2.256818181818182,23.036363636363635,117.7,0.0,0.0,0.7277827777641377,2,Defensive Specialists
P00964,Sardor Kobilov,Uzbek,Uzbekistan,Goalkeeper,33,1343280,0,0,0,0.0,0.0,180,3,6,0,0,4,1.8022727272727272,18.572727272727278,99.3,0.0,0.0,0.6111047492301452,2,Defensive Specialists
P00965,Otabek Nasrullaev,Uzbek,Uzbekistan,Goalkeeper,32,15572962,0,0,0,0.0,0.0,212,2,7,1,0,6,2.209090909090909,22.729545454545452,103.9,0.0,0.0,0.694437441969071,2,Defensive Specialists
P00966,Eldor Hamrobekov,Uzbek,Uzbekistan,Defender,25,3268779,0,1,9,0.07,0.06,433,5,7,0,30,37,2.756818181818182,28.83181818181818,136.3,0.0,0.0232438016528925,5.070111997787641,2,Defensive Specialists
P00967,Sardor Zakirov,Uzbek,Uzbekistan,Defender,22,3231483,0,1,7,0.02,0.12,495,7,8,0,44,51,3.55,36.16136363636363,154.8,0.0,0.0252525252525252,5.782484050841651,1,Creative Playmakers
P00968,Otabek Yoldoshev,Uzbek,Uzbekistan,Defender,20,16247150,1,3,10,0.04,0.19,725,11,9,2,47,51,3.7704545454545455,38.12045454545454,158.3,0.0454545454545454,0.226765422077922,6.291943490811931,1,Creative Playmakers
P00969,Jaloliddin Tursunov,Uzbek,Uzbekistan,Defender,25,34382763,0,0,5,0.03,0.19,612,2,7,0,46,23,2.975,29.904545454545453,126.7,0.0,0.0,4.894621905072111,2,Defensive Specialists
P00970,Dostonbek Abdurakhmanov,Uzbek,Uzbekistan,Defender,32,10411003,0,2,11,0.15,0.0999999999999999,843,12,3,0,53,46,3.6454545454545455,37.68409090909091,178.0,0.0,0.0511522494281114,6.141059195696754,1,Creative Playmakers
P00971,Husniddin Umarov,Uzbek,Uzbekistan,Defender,24,13636084,1,2,13,0.04,0.36,710,10,10,0,58,49,3.945454545454545,39.98863636363637,159.9,0.0240641711229946,0.0827922077922077,7.214089050256802,1,Creative Playmakers
P00972,Azizbek Yusupov,Uzbek,Uzbekistan,Defender,24,3600924,2,1,9,0.07,0.16,459,6,11,0,39,43,3.402272727272727,34.67272727272727,148.9,0.0556483957219251,0.032991202346041,6.399553561973161,1,Creative Playmakers
P00973,Bobir Eshmurodov,Uzbek,Uzbekistan,Defender,34,9028015,2,0,8,0.01,0.02,808,8,5,0,63,44,3.8659090909090903,39.10681818181818,179.4,0.0490368804322292,0.0,6.438923934733055,1,Creative Playmakers
P00974,Jasurbek Alijanov,Uzbek,Uzbekistan,Defender,27,8835044,0,0,8,0.23,0.18,1127,16,11,2,84,60,5.204545454545454,52.53636363636363,236.0,0.0,0.0,8.341442001188373,1,Creative Playmakers
P00975,Eldor Miralimov,Uzbek,Uzbekistan,Midfielder,23,52866669,4,4,38,1.5,4.72,1801,77,58,16,44,30,5.015909090909091,50.48181818181818,268.9,0.1275375458330625,0.1047008547008546,3.3322517546435204,0,Elite Attackers
P00976,Sardor Holmatov,Uzbek,Uzbekistan,Midfielder,22,22796965,1,6,12,0.35,1.68,720,22,16,2,26,13,3.1318181818181823,31.55909090909091,147.1,0.0232438016528925,0.3325759133356888,2.2679520575492664,2,Defensive Specialists
P00977,Otabek Karimov,Uzbek,Uzbekistan,Midfielder,23,9505167,2,3,20,0.26,1.64,759,27,24,6,34,25,3.4568181818181816,34.413636363636364,191.5,0.0885644852135816,0.0816364121417293,2.878527687363438,0,Elite Attackers
P00978,Jaloliddin Sobirov,Uzbek,Uzbekistan,Midfielder,22,41807913,3,3,25,0.41,3.12,1105,34,35,10,38,24,3.4,34.42045454545455,167.7,0.0705517744287797,0.0880977564994711,2.605295903230616,0,Elite Attackers
P00979,Dostonbek Kenjayev,Uzbek,Uzbekistan,Midfielder,24,2354129,1,5,14,0.36,0.89,580,16,24,4,47,35,3.5727272727272723,36.39545454545455,201.9,0.0227272727272727,0.1720532093273057,3.941996919461884,1,Creative Playmakers
P00980,Husniddin Nematov,Uzbek,Uzbekistan,Midfielder,23,11610416,2,3,8,0.29,0.81,746,29,20,5,27,22,3.184090909090909,33.231818181818184,155.5,0.0560398505603985,0.0885591704910603,2.750781770477449,2,Defensive Specialists
P00981,Azizbek Sattorov,Uzbek,Uzbekistan,Midfielder,30,17342406,2,5,26,0.96,1.67,1306,46,44,13,48,24,4.363636363636363,43.77272727272727,236.8,0.0631578947368421,0.1460694875188952,3.265650253308514,0,Elite Attackers
P00982,Bobir Rashidov,Uzbek,Uzbekistan,Midfielder,24,5280961,1,3,28,0.71,0.81,926,34,31,5,46,48,4.088636363636364,41.49545454545454,243.4,0.024644030668127,0.0755681818181818,3.6721302320551454,0,Elite Attackers
P00983,Eldor Kenjayev,Uzbek,Uzbekistan,Forward,30,32391095,4,1,40,1.41,1.05,410,22,41,11,14,5,3.590909090909091,35.95454545454545,156.0,0.0959672949002217,0.0300802139037433,0.8932804233155334,4,Balanced Players
P00984,Sardor Nematov,Uzbek,Uzbekistan,Forward,28,19914626,6,4,50,1.75,0.78,515,23,67,26,13,5,3.9818181818181815,39.88863636363636,194.1,0.2354044568624778,0.1430233946049176,0.7153554588575994,4,Balanced Players
P00985,Otabek Sattorov,Uzbek,Uzbekistan,Forward,35,6863884,2,1,18,1.95,0.61,215,16,26,9,8,5,3.590909090909091,36.11818181818182,152.2,0.0538370720188902,0.0255681818181818,0.8888231979290001,2,Defensive Specialists
P00986,Jaloliddin Rashidov,Uzbek,Uzbekistan,Forward,31,63199784,9,6,60,1.8,1.56,592,27,68,28,17,8,3.565909090909091,36.29772727272727,170.4,0.2646169424997831,0.1983677408748866,0.9461883014489376,4,Balanced Players
P00987,Dostonbek Kobilov,Uzbek,Uzbekistan,Forward,26,4081032,5,2,37,1.4700000000000002,0.76,388,29,45,12,17,10,4.288636363636363,42.79545454545455,228.8,0.2702270991041044,0.0532724505327245,1.7042460864377276,4,Balanced Players
P00988,Husniddin Nasrullaev,Uzbek,Uzbekistan,Forward,33,10444601,9,4,23,2.56,0.8999999999999999,382,30,36,12,14,9,3.722727272727273,37.06363636363636,203.1,0.2331875027059173,0.1160873242840456,0.9455253849620304,4,Balanced Players
P00989,Mohannad Hussein,Iraqi,Iraq,Goalkeeper,27,39256189,0,2,0,0.0,0.0,210,5,9,0,0,6,2.697560975609756,28.112195121951224,110.5,0.0,2.2195121951219514,0.653875234552027,3,Box-to-Box Midfielders
P00990,Aymen Adnan,Iraqi,Iraq,Goalkeeper,25,27043637,0,0,0,0.0,0.0,158,0,6,0,0,4,1.809756097560976,18.84878048780488,80.6,0.0,0.0,0.3670505040481696,2,Defensive Specialists
P00991,Ibrahim Mhawi,Iraqi,Iraq,Goalkeeper,30,47033556,0,0,0,0.0,0.0,219,1,3,0,0,4,2.653658536585366,27.887804878048783,110.5,0.0,0.0,0.6904138103816712,2,Defensive Specialists
P00992,Mohannad Al-Amiri,Iraqi,Iraq,Defender,26,25133663,1,0,11,0.17,0.3,1022,14,12,0,67,45,3.7804878048780486,38.28048780487805,161.8,0.0300701637153357,0.0,7.515073561697902,1,Creative Playmakers
P00993,Aymen Attwan,Iraqi,Iraq,Defender,27,2781845,0,0,7,0.06,0.22,592,4,10,0,74,58,4.275609756097562,42.89024390243903,195.3,0.0,0.0,8.355739943744409,1,Creative Playmakers
P00994,Ibrahim Daoud,Iraqi,Iraq,Defender,29,2124773,0,1,3,0.17,0.06,543,8,5,0,48,44,3.3317073170731706,33.53170731707317,156.1,0.0,0.0274390243902439,5.635344896881164,1,Creative Playmakers
P00995,Ali Mohanad,Iraqi,Iraq,Defender,27,4300161,0,2,9,0.03,0.12,483,8,11,1,47,52,3.68780487804878,37.43414634146341,175.4,0.0,0.0499149177538287,6.084427517980227,1,Creative Playmakers
P00996,Amir Younis,Iraqi,Iraq,Defender,28,2038987,0,1,9,0.0,0.22,445,1,6,0,41,43,3.887804878048781,39.08048780487805,178.3,0.0,0.0258249641319942,6.83260919716616,1,Creative Playmakers
P00997,Safaa Abbas,Iraqi,Iraq,Defender,23,3042229,1,3,12,0.19,0.04,624,10,6,0,51,40,3.702439024390244,37.87560975609756,186.2,0.0332594235033259,0.0882829165488704,6.021858063765694,1,Creative Playmakers
P00998,Hussein Ibrahim,Iraqi,Iraq,Defender,29,26452992,1,0,8,0.0,0.4,684,13,11,0,46,53,3.202439024390244,32.546341463414635,147.0,0.0304878048780487,0.0,6.343196773696454,1,Creative Playmakers
P00999,Ahmed Moutan,Iraqi,Iraq,Defender,26,53746991,2,1,8,0.07,0.13,1312,21,11,1,48,52,4.353658536585366,43.71951219512195,181.4,0.0568835588688112,0.0288831835686777,5.682122009654463,1,Creative Playmakers
P01000,Mustafa Natiq,Iraqi,Iraq,Defender,29,9993730,3,1,7,0.03,0.05,688,10,7,0,49,39,3.2,32.55853658536586,151.0,0.086108956361165,0.0255246738513896,5.364685749799457,1,Creative Playmakers
P01001,Mohannad Al-Saadi,Iraqi,Iraq,Midfielder,29,30647464,2,3,25,0.67,1.63,1267,46,45,11,39,24,4.495121951219512,44.73658536585366,189.2,0.1705886560331879,0.0859378300645098,3.749482978951921,0,Elite Attackers
P01002,Aymen Kasid,Iraqi,Iraq,Midfielder,28,25276368,1,3,19,0.3,1.38,822,32,29,7,27,16,3.2658536585365856,33.08536585365854,133.7,0.0322812051649928,0.0792682926829268,2.1331850631390665,2,Defensive Specialists
P01003,Ibrahim Taher,Iraqi,Iraq,Midfielder,31,3655581,1,1,12,0.4,0.76,615,9,17,2,29,30,3.451219512195122,36.08048780487805,182.9,0.024390243902439,0.0318133616118769,3.4661537041475867,1,Creative Playmakers
P01004,Ali Al-Timimi,Iraqi,Iraq,Midfielder,24,5736751,0,3,18,0.5,0.78,830,27,32,9,40,20,3.6219512195121952,37.456097560975614,161.7,0.0,0.0883443224062898,3.061027448901177,1,Creative Playmakers
P01005,Amir Majeed,Iraqi,Iraq,Midfielder,27,8190457,4,3,19,0.65,0.89,1005,32,44,11,42,32,4.995121951219512,49.54634146341464,213.4,0.121537373009198,0.0965869329680335,4.377635913438084,0,Elite Attackers
P01006,Safaa Al-Khafaji,Iraqi,Iraq,Midfielder,20,18303109,3,5,14,0.8499999999999999,1.3,695,24,26,8,29,17,2.9878048780487805,30.19268292682927,138.3,0.2573629402897695,0.1319353000137575,2.5117633344776973,4,Balanced Players
P01007,Hussein Sadiq,Iraqi,Iraq,Midfielder,25,2919018,1,2,14,0.3,0.75,589,23,19,3,41,19,3.707317073170732,37.582926829268295,183.5,0.02710027100271,0.0493285831734722,2.978562554305889,1,Creative Playmakers
P01008,Ahmed Hussein,Iraqi,Iraq,Midfielder,26,9162130,3,0,21,0.8400000000000001,1.51,877,33,39,12,45,27,4.048780487804878,40.80487804878049,182.1,0.1302264808362369,0.0,3.752615580971141,0,Elite Attackers
P01009,Mohannad Majeed,Iraqi,Iraq,Forward,18,71687038,15,10,53,2.13,1.66,661,37,79,39,9,5,4.270731707317073,43.356097560975606,156.4,0.5765483640041242,0.5711137060543927,0.9206714942087796,4,Balanced Players
P01010,Aymen Al-Khafaji,Iraqi,Iraq,Forward,26,24086325,2,2,63,2.55,1.25,472,30,48,17,13,9,4.541463414634146,46.56829268292683,186.4,0.078397212543554,0.0576496674057649,1.1287684557732345,4,Balanced Players
P01011,Ibrahim Sadiq,Iraqi,Iraq,Forward,32,11418648,4,4,39,2.44,0.54,454,19,38,10,10,12,3.739024390243903,37.87317073170732,160.2,0.1187025580942713,0.1145847247081452,1.005256318986253,4,Balanced Players
P01012,Ali Hussein,Iraqi,Iraq,Forward,24,3080894,3,1,40,1.6700000000000002,1.39,282,18,31,7,11,6,3.7878048780487807,38.22926829268293,169.2,0.0933039003340294,0.0285080772885651,1.0204579192211096,4,Balanced Players
P01013,Amir Adnan,Iraqi,Iraq,Forward,26,17633458,4,4,48,2.47,1.01,531,31,65,24,22,9,3.9317073170731702,39.68292682926829,189.4,0.1044334512664767,0.1124836940927544,1.1734267570496355,4,Balanced Players
P01014,Safaa Mhawi,Iraqi,Iraq,Forward,26,11619579,11,4,44,2.84,0.93,460,33,59,21,13,4,4.173170731707317,41.9780487804878,181.2,0.4497913328632758,0.1072396438250096,0.7929966995691292,4,Balanced Players
P01015,Sadio Koulibaly,Senegalese,Senegal,Goalkeeper,24,84425124,0,0,0,0.0,0.0,97,1,1,0,0,3,1.0947368421052632,12.052631578947368,45.8,0.0,0.0,0.4475880137537426,2,Defensive Specialists
P01016,Kalidou Mendy,Senegalese,Senegal,Goalkeeper,25,31261966,0,0,0,0.0,0.0,334,6,8,1,0,6,3.8210526315789473,39.16315789473684,148.9,0.0,0.0,0.9917555136302948,2,Defensive Specialists
P01017,Idrissa Sarr,Senegalese,Senegal,Goalkeeper,28,975312,0,1,0,0.0,0.0,174,3,3,0,0,6,1.760526315789474,17.98157894736842,89.7,0.0,2.3684210526315788,0.6615559471367221,3,Box-to-Box Midfielders
P01018,Sadio Diatta,Senegalese,Senegal,Defender,28,8080708,0,1,9,0.01,0.21,390,9,6,0,41,34,3.486842105263158,35.16842105263158,129.7,0.0,0.0303643724696356,6.236058227664107,1,Creative Playmakers
P01019,Kalidou Mendy,Senegalese,Senegal,Defender,25,8887392,1,1,9,0.05,0.21,719,11,9,0,49,34,4.105263157894737,40.90526315789474,150.9,0.0292397660818713,0.0526315789473684,7.3459039507501,1,Creative Playmakers
P01020,Idrissa N'Diaye,Senegalese,Senegal,Defender,22,44159910,3,2,11,0.08,0.39,1050,11,2,0,51,52,4.3052631578947365,43.25526315789474,176.0,0.0830953352373181,0.0616653574234092,6.5353944920175575,1,Creative Playmakers
P01021,Edouard Cisse,Senegalese,Senegal,Defender,31,8146955,2,0,9,0.19,0.09,783,12,9,1,60,49,4.1078947368421055,40.92631578947368,163.4,0.1251012145748987,0.0,7.722634074237544,1,Creative Playmakers
P01022,Boulaye Niang,Senegalese,Senegal,Defender,36,23882475,2,3,6,0.2299999999999999,0.01,821,12,3,0,44,34,4.186842105263158,42.16578947368421,145.0,0.0870445344129554,0.3477951635846372,5.713931914748003,1,Creative Playmakers
P01023,Pape Gomis,Senegalese,Senegal,Defender,22,55313325,0,1,11,0.06,0.68,978,18,7,0,55,45,4.386842105263158,44.810526315789474,168.7,0.0,0.0328947368421052,6.840264526206992,1,Creative Playmakers
P01024,Ferland Sow,Senegalese,Senegal,Defender,32,24985556,2,1,5,0.11,0.04,740,12,9,0,54,43,3.392105263157895,34.86578947368421,160.6,0.0631691248034738,0.0263157894736842,5.926824397060455,1,Creative Playmakers
P01025,Ismaila Ba,Senegalese,Senegal,Defender,29,84380961,1,0,11,0.03,0.03,1117,21,12,0,56,46,4.705263157894737,48.0,191.6,0.0328947368421052,0.0,7.524862848317045,1,Creative Playmakers
P01026,Moussa Fall,Senegalese,Senegal,Defender,30,9111599,1,2,5,0.04,0.24,700,9,9,1,40,37,4.247368421052632,42.82631578947369,143.2,0.0263157894736842,0.0591187270501836,6.294310226884593,1,Creative Playmakers
P01027,Sadio Sabaly,Senegalese,Senegal,Midfielder,25,3633424,2,1,11,0.38,1.23,557,19,19,3,31,26,4.097368421052631,41.44210526315789,195.7,0.0741761425830296,0.0263157894736842,2.9842156729700053,1,Creative Playmakers
P01028,Kalidou Diallo,Senegalese,Senegal,Midfielder,21,21460633,5,2,9,0.41,1.42,786,27,25,3,32,13,3.681578947368421,36.08684210526316,147.8,0.1971793708408953,0.0592105263157894,2.690741041269024,4,Balanced Players
P01029,Idrissa Dia,Senegalese,Senegal,Midfielder,22,8228535,2,6,14,0.5700000000000001,0.68,782,29,25,5,26,16,3.3736842105263154,34.257894736842104,157.0,0.0658897625160462,0.2721288575622742,2.2613418559965304,2,Defensive Specialists
P01030,Edouard Ndiaye,Senegalese,Senegal,Midfielder,30,6919469,5,6,23,0.56,1.77,1220,59,53,13,41,33,4.821052631578947,48.0921052631579,242.0,0.2250873663030816,0.2055226057563022,3.2573901928437845,0,Elite Attackers
P01031,Boulaye Diouf,Senegalese,Senegal,Midfielder,30,7754653,1,0,11,0.11,1.15,660,34,32,8,25,27,3.6789473684210527,37.11315789473685,187.5,0.0299800133244503,0.0,2.646212389460061,0,Elite Attackers
P01032,Pape Faye,Senegalese,Senegal,Midfielder,22,4603871,1,2,4,0.26,0.25,268,12,10,3,14,18,2.1605263157894736,22.510526315789477,93.5,0.0299800133244503,0.0740131578947368,1.9504723749893425,2,Defensive Specialists
P01033,Ferland Seck,Senegalese,Senegal,Midfielder,23,2884880,2,2,20,0.4,1.16,677,26,29,7,35,30,3.586842105263158,36.15526315789474,189.6,0.1272194039315155,0.0541795665634674,2.956363091688027,0,Elite Attackers
P01034,Ismaila Koulibaly,Senegalese,Senegal,Midfielder,25,1872776,0,2,17,0.52,1.21,651,21,31,8,45,30,3.365789473684211,33.78947368421053,178.9,0.0,0.0645078605604921,3.1950042348532945,1,Creative Playmakers
P01035,Sadio Diouf,Senegalese,Senegal,Forward,24,31138172,8,8,67,2.27,2.39,619,31,71,28,21,6,3.905263157894737,38.992105263157896,173.0,0.2576765716804887,0.2426797458834072,0.968338133032754,4,Balanced Players
P01036,Kalidou Faye,Senegalese,Senegal,Forward,25,4846987,4,0,27,0.81,1.19,307,17,35,10,17,7,3.742105263157895,37.63421052631579,162.8,0.174237400530504,0.0,1.1902618086775247,4,Balanced Players
P01037,Idrissa Seck,Senegalese,Senegal,Forward,31,6123607,1,1,27,0.88,0.39,260,10,27,8,15,5,3.892105263157895,40.12368421052632,171.6,0.0275397796817625,0.0292397660818713,1.0446518427846418,2,Defensive Specialists
P01038,Edouard Koulibaly,Senegalese,Senegal,Forward,34,8684872,3,2,26,0.62,0.46,239,17,19,4,13,3,3.573684210526316,36.07368421052632,136.9,0.0861852564638942,0.0577663671373555,1.0074091121810074,2,Defensive Specialists
P01039,Boulaye Mendy,Senegalese,Senegal,Forward,24,13286443,8,1,28,0.95,0.76,318,15,45,16,5,10,3.3000000000000003,33.544736842105266,119.6,0.3066491286110486,0.0281954887218045,1.0272397601487575,4,Balanced Players
P01040,Pape Sarr,Senegalese,Senegal,Forward,27,44198676,8,4,72,3.08,0.9,663,43,75,32,15,3,4.678947368421053,47.72631578947369,147.6,0.2458119456290627,0.1251785588483497,1.3287319331277374,4,Balanced Players
P01041,Achraf Saiss,Moroccan,Morocco,Goalkeeper,30,2480872,0,0,0,0.0,0.0,199,6,5,0,0,3,1.509090909090909,16.107272727272726,96.9,0.0,0.0,0.4155048686288261,2,Defensive Specialists
